1.165000	 0.173635	 174.254109	 -0.132387
1.175000	 0.162855	 152.689837	 -0.125676
1.185000	 0.151066	 132.896218	 -0.118827
1.195000	 0.140234	 114.752496	 -0.111805
1.205000	 0.130414	 98.206099	 -0.104648
1.215000	 0.120623	 83.223482	 -0.097392
1.225000	 0.110941	 69.796213	 -0.090123
1.235000	 0.101008	 57.956319	 -0.082862
1.245000	 0.090565	 47.760387	 -0.075605
1.255000	 0.079432	 39.291864	 -0.068590
1.265000	 0.068566	 32.418169	 -0.061757
1.275000	 0.058887	 26.905980	 -0.055676
1.285000	 0.050336	 22.527473	 -0.049709
1.295000	 0.042565	 19.098120	 -0.043945
1.305000	 0.035286	 16.464171	 -0.038051
1.315000	 0.028761	 14.462122	 -0.032349
1.325000	 0.023066	 12.950192	 -0.026798
1.335000	 0.018412	 11.820950	 -0.021817
1.345000	 0.014628	 10.993825	 -0.017183
1.355000	 0.011190	 10.404779	 -0.013025
1.365000	 0.008056	 9.988942	 -0.009597
1.375000	 0.005812	 9.685574	 -0.006872
1.385000	 0.004222	 9.452538	 -0.004771
1.395000	 0.003008	 9.264671	 -0.003075
1.405000	 0.001855	 9.111067	 -0.001769
1.415000	 0.000904	 8.985283	 -0.000854
1.425000	 0.000329	 8.878227	 -0.000328
1.435000	 0.000099	 8.780345	 -0.000106
1.445000	 0.000024	 8.684671	 -0.000018
1.455000	 0.000001	 8.589757	 0.000000
1.465000	 0.000000	 8.494920	 0.000000
1.475000	 0.000000	 8.400112	 0.000000
1.485000	 0.000000	 8.305252	 0.000000
1.495000	 0.000000	 8.209680	 0.000000
1.505000	 0.000000	 8.112917	 0.000000
1.515000	 0.000000	 8.015090	 0.000000
1.525000	 0.000000	 7.916744	 0.000000
1.535000	 0.000000	 7.818173	 0.000000
1.545000	 0.000000	 7.719435	 0.000000
1.555000	 0.000000	 7.620570	 0.000000
1.565000	 0.000000	 7.521554	 0.000000
1.575000	 0.000000	 7.422170	 0.000000
1.585000	 0.000000	 7.322453	 0.000000
1.595000	 0.000000	 7.222216	 0.000000
1.605000	 0.000000	 7.120998	 0.000000
1.615000	 0.000000	 7.018493	 0.000000
1.625000	 0.000000	 6.914309	 0.000000
1.635000	 0.000000	 6.808639	 0.000000
1.645000	 0.000000	 6.702149	 0.000000
1.655000	 0.000000	 6.595450	 0.000000
1.665000	 0.000000	 6.488003	 0.000000
1.675000	 0.000000	 6.379387	 0.000000
1.685000	 0.000000	 6.269499	 0.000000
1.695000	 0.000000	 6.158124	 0.000000
1.705000	 0.000000	 6.045347	 0.000000
1.715000	 0.000000	 5.931432	 0.000000
1.725000	 0.000000	 5.817134	 0.000000
1.735000	 0.000000	 5.702895	 0.000000
1.745000	 0.000000	 5.589022	 0.000000
1.755000	 0.000000	 5.476207	 0.000000
1.765000	 0.000000	 5.364013	 0.000000
1.775000	 0.000000	 5.251875	 0.000000
1.785000	 0.000000	 5.139420	 0.000000
1.795000	 0.000000	 5.026576	 0.000000
1.805000	 0.000000	 4.914352	 0.000000
1.815000	 0.000000	 4.803130	 0.000000
1.825000	 0.000000	 4.692603	 0.000000
1.835000	 0.000000	 4.581984	 0.000000
1.845000	 0.000000	 4.471560	 0.000000
1.855000	 0.000000	 4.361829	 0.000000
1.865000	 0.000000	 4.252350	 0.000000
1.875000	 0.000000	 4.142655	 0.000000
1.885000	 0.000000	 4.031729	 0.000000
1.895000	 0.000000	 3.918778	 0.000000
1.905000	 0.000000	 3.803321	 0.000000
1.915000	 0.000000	 3.684708	 0.000000
1.925000	 0.000000	 3.563062	 0.000000
1.935000	 0.000000	 3.438350	 0.000000
1.945000	 0.000000	 3.310273	 0.000000
1.955000	 0.000000	 3.178903	 0.000000
1.965000	 0.000000	 3.044310	 0.000000
1.975000	 0.000000	 2.906302	 0.000000
1.985000	 0.000000	 2.766290	 0.000000
1.995000	 0.000000	 2.627491	 0.000000
2.005000	 0.000000	 2.492442	 0.000000
2.015000	 0.000000	 2.360715	 0.000000
2.025000	 0.000000	 2.230659	 0.000000
2.035000	 0.000000	 2.101361	 0.000000
2.045000	 0.000000	 1.972614	 0.000000
2.055000	 0.000000	 1.844917	 0.000000
2.065000	 0.000000	 1.719716	 0.000000
2.075000	 0.000000	 1.597402	 0.000000
2.085000	 0.000000	 1.477342	 0.000000
2.095000	 0.000000	 1.357563	 0.000000
2.105000	 0.000000	 1.237369	 0.000000
2.115000	 0.000000	 1.116194	 0.000000
2.125000	 0.000000	 0.992385	 0.000000
2.135000	 0.000000	 0.866122	 0.000000
2.145000	 0.000000	 0.737719	 0.000000
2.155000	 0.000000	 0.606924	 0.000000
2.165000	 0.000000	 0.474464	 0.000000
2.175000	 0.000000	 0.340161	 0.000000
2.185000	 0.000000	 0.202719	 0.000000
2.195000	 0.000000	 0.064802	 0.000000
