2.2923240e-01	1.7719190e+02	1.7899910e-04	9.1822050e-03	1.5312160e-03	1.8175430e-03
2.7333800e-01	1.9640480e+02	3.3580380e-04	6.9700880e-03	3.3100650e-03	1.9243010e-03
2.7675990e-01	2.1228450e+02	3.2890110e-04	6.9098630e-03	7.1494380e-03	1.6307080e-03
3.3471670e-01	4.2602000e+02	3.8502510e-05	5.4790410e-03	4.2447820e-02	3.8287540e-02
1.5185700e-01	3.1257180e+02	4.7853360e-04	1.0443010e-02	1.3303370e-02	6.3172750e-03
2.7690180e-01	1.6082790e+02	2.3595580e-04	2.6697850e-03	2.3370810e-03	1.3888920e-03
3.6343060e-01	1.6895360e+02	1.1375000e-04	2.7567540e-03	1.0092730e-03	1.2313330e-03
3.8527890e-01	1.6047510e+02	6.3093330e-05	2.1644750e-03	3.8023740e-04	1.2448190e-03
5.0002640e-01	1.7067440e+02	1.9444380e-04	2.0775420e-03	3.0148820e-03	1.4585410e-03
6.2177640e-01	1.8807870e+02	8.2492560e-05	2.8478690e-03	1.8144640e-03	1.4425410e-03
7.9052680e-01	1.6481220e+02	4.1390410e-04	2.1193230e-03	8.7348900e-04	1.6859780e-03
9.9401480e-01	1.6061640e+02	5.3413830e-04	1.2868120e-03	1.0332840e-03	1.5721640e-03
1.4168300e+00	2.0744310e+02	6.7662960e-04	8.4512650e-04	8.6901790e-03	1.7144200e-03
2.4815530e+00	3.6598490e+02	8.2609810e-04	7.8723270e-04	3.0847600e-02	6.1129090e-03
2.3530030e+00	3.1765400e+02	5.4640540e-04	3.3141670e-04	3.7691770e-02	8.2030570e-03
2.6487910e+00	4.0947280e+02	3.1391860e-04	1.6168920e-04	6.5139790e-02	2.8013800e-02
1.0859420e+00	1.3852330e+02	4.6537970e-04	8.2356130e-04	9.7416780e-03	1.7423020e-03
9.0816820e-01	1.3996200e+02	4.2993020e-04	1.8697590e-03	1.0353760e-02	2.0068890e-03
6.1979490e-01	1.2085430e+02	3.5820350e-04	4.4949510e-03	3.3187680e-03	1.6773380e-03
3.9739410e-01	1.4517120e+02	2.4733010e-04	4.1779610e-03	4.4741120e-03	1.5075830e-03
3.7886060e-01	1.9247560e+02	2.6463020e-04	3.8529960e-03	4.8104720e-03	1.3671240e-03
5.3798350e-01	3.7269630e+02	1.7912980e-04	2.9606560e-03	1.0255590e-02	1.9400570e-03
5.5737510e-01	4.0957530e+02	1.1230810e-04	2.3943190e-03	1.8890400e-02	4.3937780e-03
2.4212320e-01	1.8351910e+02	8.2660570e-04	4.3208800e-03	2.3519710e-02	4.3355510e-03
2.9919550e-01	1.6094230e+02	1.1781820e-03	5.4110020e-03	1.2070940e-02	2.1708770e-03
4.5432130e-01	1.8192330e+02	6.0528770e-04	2.4711780e-03	8.3510750e-03	1.7185180e-03
5.5875700e-01	2.2991440e+02	1.6133940e-04	1.3513950e-03	7.1487360e-03	1.6159620e-03
9.4635130e-01	3.9963230e+02	1.9798460e-04	2.6911570e-03	1.1341500e-02	3.1549550e-03
2.0908600e-01	1.4446810e+02	1.7605240e-04	4.1895560e-03	2.8184940e-03	1.3714090e-03
2.0374630e-01	1.9162240e+02	5.0959950e-04	4.6853230e-03	2.5009760e-03	1.4835460e-03
4.6192520e-01	2.4372230e+02	4.4936370e-05	1.9982790e-03	4.7768790e-03	2.3215410e-03
4.4176220e-01	1.7899250e+02	1.2560260e-04	1.7907680e-03	3.0799560e-03	1.4552700e-03
7.3549760e-01	2.1668910e+02	7.0146390e-05	1.9716540e-03	2.6511060e-03	1.3442490e-03
5.1888740e-01	1.4502050e+02	1.4572030e-04	1.8901900e-03	1.5328000e-03	1.4583780e-03
9.0728990e-01	1.6675010e+02	3.0921490e-05	2.5438670e-03	3.2530190e-03	1.6696650e-03
8.0021140e-01	1.3323000e+02	2.3999930e-04	1.2501540e-03	1.2185800e-03	1.2265730e-03
8.8325550e-01	1.4334890e+02	1.0744550e-04	5.3723770e-04	2.2216350e-03	1.2899590e-03
1.3518110e+00	2.1205280e+02	1.3684390e-04	4.4785760e-04	5.4988240e-03	1.5077710e-03
2.0414290e+00	3.1388780e+02	1.3570260e-04	4.8404240e-05	5.5763330e-03	1.2489840e-03
2.5626850e+00	4.4958920e+02	1.2979180e-04	4.8431150e-04	1.0241830e-02	1.9503680e-03
1.2569890e+00	1.9197740e+02	1.7511560e-04	9.0047410e-04	2.5624730e-03	1.1871600e-03
1.4270540e+00	2.4690300e+02	4.2035450e-04	5.9167680e-04	6.3318100e-03	1.4795190e-03
1.0624510e+00	2.0235710e+02	1.5396480e-04	2.8372680e-04	1.9821580e-03	1.2602550e-03
1.0146770e+00	1.8976600e+02	2.1227300e-04	1.0075630e-03	5.9145370e-03	1.6407020e-03
4.3958090e-01	1.1244780e+02	3.6178930e-05	2.1795600e-03	4.8003550e-03	1.4844450e-03
5.6504700e-01	1.7816420e+02	9.7581900e-05	2.5552040e-03	6.9964130e-03	1.6651380e-03
4.2406680e-01	1.8927230e+02	1.0789920e-04	2.2060540e-03	2.9445430e-03	1.2120620e-03
3.2505010e-01	1.7485270e+02	9.8306210e-04	7.8796970e-04	3.7501750e-02	9.1539120e-03
2.1166220e-01	6.7742120e+01	7.6278600e-03	7.3189900e-03	4.7745590e-03	1.2549640e-03
5.0658030e-01	8.3700600e+01	1.1039830e-02	2.1207960e-03	8.3138910e-03	1.3292580e-03
4.2287420e-01	1.1046560e+02	4.9612510e-03	3.1983790e-03	1.0589840e-02	1.4493620e-03
3.9366680e-01	1.2964120e+02	1.0958570e-03	1.4914420e-03	9.3635340e-03	1.5656970e-03
4.5933350e-01	1.7160580e+02	2.2013900e-04	6.2428200e-04	4.5068930e-03	1.4077050e-03
3.8217900e-01	1.7114000e+02	2.4043490e-04	2.3591850e-03	5.1666900e-03	1.7083000e-03
2.9941410e-01	1.9293290e+02	4.6797320e-04	3.5435820e-03	2.2761140e-03	1.4421100e-03
3.6443180e-01	1.2701940e+02	1.1096520e-04	1.5325430e-03	3.4541190e-03	1.6515300e-03
3.8546070e-01	1.2082250e+02	2.7163000e-05	1.9410410e-03	2.4037880e-03	1.4846860e-03
6.0596460e-01	1.5023100e+02	5.2786220e-05	1.6922270e-03	4.2532760e-03	1.3439110e-03
9.9805310e-01	2.1382470e+02	9.2643320e-05	1.5501640e-03	7.4352710e-03	1.8705580e-03
6.9504440e-01	1.2907110e+02	1.7524550e-04	1.7553710e-03	2.0247980e-04	1.6079970e-03
1.4161420e+00	2.2487910e+02	7.0817080e-05	7.3200880e-04	7.6170560e-03	1.8713790e-03
1.4285270e+00	2.1638720e+02	1.4149780e-04	4.7459440e-04	2.6384100e-03	1.3564170e-03
2.2113360e+00	3.2554880e+02	4.9588020e-05	2.5350480e-04	4.2243440e-03	1.7023850e-03
2.0613900e+00	3.2451320e+02	1.5083670e-04	3.2612970e-04	4.9548560e-03	1.3627190e-03
1.8044110e+00	2.7218160e+02	1.1602540e-04	5.9620350e-04	5.9872010e-03	1.3502840e-03
1.1560610e+00	2.3043730e+02	3.3719260e-04	3.5818300e-04	5.7679150e-03	1.4699160e-03
1.0947570e+00	2.4099060e+02	8.6854510e-05	1.8873470e-04	6.6474480e-03	1.6669810e-03
7.1882430e-01	1.3378540e+02	2.9724270e-04	6.0414170e-04	2.9747720e-03	1.3595580e-03
5.9033100e-01	1.2182190e+02	1.2145200e-04	1.5695390e-03	4.6978920e-03	1.6518790e-03
2.7197710e-01	8.1474660e+01	1.0585500e-04	2.8344610e-03	1.2756070e-03	1.3572980e-03
3.7347360e-01	1.7886300e+02	1.3733260e-04	2.9622740e-03	1.5553180e-02	3.1113880e-03
3.0171400e-01	1.6661810e+02	5.0660290e-04	1.9794470e-03	1.1358940e-02	2.2723860e-03
2.2409980e-01	9.0907260e+01	5.6289270e-03	5.5956330e-03	3.6066150e-03	2.0364870e-03
3.4668770e+00	1.9693500e+02	2.0015800e-01	2.1360660e-02	6.4037140e-01	7.6130170e-02
2.7173140e+00	2.2763590e+02	1.2510290e-01	8.2380250e-02	5.7610440e-01	5.9012300e-02
8.4350500e-01	1.1139440e+02	7.3956890e-02	4.9837420e-02	3.1837100e-02	1.8964960e-03
3.6629700e-01	9.1313650e+01	4.1909740e-03	2.1341990e-03	5.8922350e-03	1.1999710e-03
4.5224610e-01	1.4185550e+02	6.4911760e-04	7.6372640e-04	8.9260700e-03	1.5461990e-03
1.0936060e+00	4.2391910e+02	1.2400640e-04	7.8860010e-04	1.0465140e-02	2.3360070e-03
4.4332740e-01	2.0737090e+02	6.4615970e-04	2.6100990e-03	7.2327200e-03	2.1777310e-03
3.8730920e-01	1.1070020e+02	1.2362370e-04	1.1290800e-03	2.6380400e-03	1.1702950e-03
5.1579030e-01	1.1901730e+02	1.0447120e-04	1.5561210e-03	3.5135480e-03	1.4164580e-03
6.2674430e-01	1.3573340e+02	1.0252410e-04	1.8642490e-03	1.4254390e-02	2.7670220e-03
5.8018730e-01	1.0087340e+02	1.0845000e-04	1.9408440e-03	8.8475470e-04	1.2347590e-03
1.0845380e+00	1.5492240e+02	1.0901700e-04	1.6181180e-03	5.5247240e-03	1.7564400e-03
1.1503460e+00	1.6391240e+02	6.7527670e-05	6.3964610e-04	2.6290020e-03	1.6471310e-03
1.3180980e+00	1.6651510e+02	1.3701500e-04	3.4345570e-04	1.6906900e-03	1.4038800e-03
1.6093790e+00	2.4776930e+02	1.3277710e-04	2.5123300e-04	3.3925660e-03	1.4012090e-03
1.4071320e+00	2.0816820e+02	1.1111650e-04	5.5132910e-04	1.0933520e-03	1.1985050e-03
1.1376070e+00	2.1702920e+02	1.7167590e-04	5.6722680e-04	5.5055480e-03	1.5401390e-03
6.1529950e-01	1.3450750e+02	1.9819270e-04	3.9123700e-04	2.3322010e-03	1.3830910e-03
8.8553160e-01	1.6332760e+02	8.2121650e-05	1.3499490e-04	4.4310530e-03	1.5273470e-03
1.0388480e+00	2.3191590e+02	1.5775390e-04	2.0686490e-04	2.0401730e-03	1.5993700e-03
8.7794840e-01	1.8454710e+02	1.7588950e-04	9.5854080e-04	1.0045900e-02	2.3636060e-03
4.0266620e-01	9.9842430e+01	2.2088160e-04	3.3620350e-03	2.6063020e-03	1.5075400e-03
3.0310090e-01	1.3399570e+02	1.5489860e-04	6.0902600e-03	8.0116260e-03	2.0981060e-03
1.2316100e-01	9.4956510e+01	2.5686920e-04	3.2467830e-03	1.7464650e-03	1.3858030e-03
2.6703670e-01	1.1748450e+02	2.6144740e-03	5.6985260e-03	6.3638300e-03	1.7386970e-03
1.6863380e+00	1.9252040e+02	3.6102590e-02	2.0244130e-03	1.7530240e-02	2.0107030e-03
9.3718520e-01	1.6261880e+02	4.7612440e-02	4.0682210e-02	8.2914480e-03	2.1585140e-03
1.3350850e-01	1.9587490e+02	3.8762920e-02	4.8614830e-02	5.3452550e-02	3.3061010e-03
3.8754920e-01	1.2632820e+02	4.1313410e-03	8.7880690e-03	3.1872510e-03	1.1526750e-03
9.3163090e-01	2.7291570e+02	4.4432240e-04	1.0262460e-03	1.7370530e-02	2.7331640e-03
7.9975770e-01	2.5032750e+02	1.3266070e-04	5.9048050e-04	6.4861050e-04	1.0541570e-03
7.7664780e-01	3.2005490e+02	2.2727810e-04	9.4148100e-04	5.3460910e-03	1.3909730e-03
5.0639930e-01	1.3591750e+02	1.2810410e-04	1.3162370e-03	4.7008170e-03	3.4201730e-03
1.0381700e+00	2.1189160e+02	1.5291090e-04	2.0967300e-03	3.6587190e-02	1.0646480e-02
4.1385690e-01	5.6388740e+01	8.7274350e-05	3.0311320e-03	9.5025840e-04	1.4519530e-03
1.1005600e+00	1.4599340e+02	1.3629300e-04	1.7689280e-03	1.7610960e-02	4.0575650e-03
1.0377800e+00	1.2838020e+02	1.4229590e-04	9.0195360e-04	1.4892030e-03	1.3277710e-03
1.0746600e+00	1.4149590e+02	1.4075690e-04	2.2207640e-04	1.8024380e-03	1.1909350e-03
1.2114490e+00	1.8804400e+02	2.2432180e-04	3.5364590e-04	1.7551610e-03	1.3576910e-03
1.4363430e+00	2.0620580e+02	1.4984470e-04	4.9208180e-04	6.7830000e-03	1.6218580e-03
1.6410900e+00	3.0311320e+02	1.1988670e-04	3.0191310e-04	2.4080630e-04	1.4398610e-03
1.1816510e+00	2.1486240e+02	1.7415550e-04	6.0570110e-04	1.3303610e-02	2.7173740e-03
6.8645030e-01	1.3706890e+02	2.0501740e-04	2.9202630e-04	1.2094640e-03	1.4265160e-03
7.6472660e-01	1.6884410e+02	1.2763580e-04	5.7954640e-04	4.0633790e-03	1.5373610e-03
6.4620390e-01	1.3325830e+02	3.2001930e-04	8.6195720e-04	5.0695350e-03	1.6130960e-03
5.4952910e-01	9.5418500e+01	1.8728080e-04	8.8760620e-04	8.2975820e-04	1.2913250e-03
6.4162550e-01	1.2707220e+02	2.9097550e-04	2.1437820e-03	1.6470630e-03	1.8511430e-03
2.4416270e-01	8.9006520e+01	1.7197990e-04	3.0424320e-03	4.4074840e-04	1.5085370e-03
3.1382000e-01	1.2863200e+02	9.6976140e-05	3.3339090e-03	6.7814640e-03	1.8204330e-03
6.8835160e-01	2.9716050e+02	3.6001840e-04	1.8332830e-03	1.9136420e-02	4.1924470e-03
1.1506050e+00	4.2695490e+02	2.0878650e-03	6.9272310e-04	1.2290840e-02	1.7903770e-03
9.8529380e-01	3.7177310e+02	3.0226090e-03	3.4975200e-03	1.5844260e-02	2.3273530e-03
3.9391330e-01	2.8118330e+02	3.0627980e-03	6.7224430e-03	1.2765290e-02	2.6565160e-03
1.9245840e-01	1.2667470e+02	8.9335760e-04	3.9595420e-03	1.4014350e-03	1.3453980e-03
1.7749410e+00	6.0380560e+02	2.1179700e-04	1.4635810e-03	9.8653020e-02	5.7458340e-02
1.2670660e+00	4.3827800e+02	1.4862630e-04	5.4468920e-04	5.4757470e-03	1.1702140e-03
1.0278430e+00	3.7843120e+02	2.3671430e-04	4.5537170e-04	3.6130840e-03	1.1427670e-03
4.5995200e-01	1.1376370e+02	1.9292290e-04	3.8809200e-03	6.8918800e-03	2.2518300e-03
5.6377580e-01	6.5921260e+01	9.4463420e-05	3.7289930e-03	3.2352430e-03	1.5955350e-03
8.2229140e-01	7.8092350e+01	1.5099220e-04	1.6769950e-03	6.1190000e-03	1.7767130e-03
1.2857830e+00	1.1772790e+02	9.4235930e-05	8.7370470e-04	6.7226540e-03	1.6681270e-03
1.9641440e+00	2.1342070e+02	2.6450300e-04	6.1372480e-04	9.3081370e-03	1.8231320e-03
1.0981100e+00	1.5553540e+02	1.4475920e-04	4.4665050e-04	1.7238200e-03	1.0877950e-03
1.0587970e+00	1.6365080e+02	1.7589170e-04	4.0671360e-04	2.2048140e-03	1.4515630e-03
9.0139710e-01	1.3756400e+02	1.5959310e-04	2.3750560e-04	4.7405750e-03	1.4946300e-03
1.3127160e+00	2.1918500e+02	1.7807940e-04	2.9721810e-04	7.1938750e-03	1.8196800e-03
5.5115900e-01	1.1548690e+02	1.2914130e-04	3.4483520e-04	3.7833080e-03	1.5079310e-03
7.4277610e-01	1.5813170e+02	2.2025380e-04	7.1920890e-04	1.3361590e-03	1.7679110e-03
7.0035800e-01	1.1520860e+02	3.2260440e-04	1.2606790e-03	1.0605020e-02	1.9840610e-03
7.8487200e-01	1.2044810e+02	2.5804380e-04	1.3155280e-03	2.5280130e-03	1.6549820e-03
8.3854220e-01	1.4527590e+02	1.6035720e-04	1.1424970e-03	8.6124200e-04	1.8890750e-03
6.0635720e-01	1.2286750e+02	1.4580680e-04	1.5162770e-03	6.8294370e-04	1.6695010e-03
4.9332860e-01	1.2397590e+02	1.3514040e-04	1.8857510e-03	3.3109150e-03	1.5420000e-03
6.8333260e-01	1.9583920e+02	3.9741350e-05	1.8370260e-03	7.3756590e-03	1.9087220e-03
1.0874090e+00	3.7963960e+02	2.4917300e-04	1.0923360e-03	2.2451140e-02	5.2062220e-03
1.2222770e+00	5.3678980e+02	1.7729110e-04	8.3157720e-04	3.9186950e-03	1.4743200e-03
7.1425380e-01	3.1621650e+02	5.8905070e-04	2.2469570e-03	6.8227900e-03	1.7789710e-03
3.0079760e-01	2.1576290e+02	3.5076850e-04	2.3209550e-03	7.2966720e-03	2.1259970e-03
2.4702360e-01	1.3284530e+02	3.8230300e-04	3.1794180e-03	1.7447360e-03	1.4192260e-03
1.5082840e+00	5.3842290e+02	1.1049210e-04	8.2278650e-04	5.6648180e-02	2.4697840e-02
1.1922970e+00	3.6202600e+02	2.6141180e-04	6.0959370e-04	2.6600070e-03	1.1374680e-03
1.1670200e+00	4.2963970e+02	7.7083370e-05	7.4624780e-04	6.3780990e-03	1.4697300e-03
4.1561710e-01	8.8415200e+01	2.3498890e-05	6.8522410e-03	8.7409710e-03	3.5507050e-03
7.5533650e-01	5.9906930e+01	2.6125510e-04	2.2242950e-03	2.8849290e-03	1.6694550e-03
1.0917010e+00	8.8527440e+01	7.5215810e-05	3.9525400e-04	4.2607920e-03	1.3320010e-03
1.1882050e+00	1.0827910e+02	2.1329090e-04	9.9664870e-04	4.0447370e-03	1.2123200e-03
2.2394450e+00	3.0777500e+02	2.0447950e-05	4.1616430e-04	1.5796330e-02	3.1364110e-03
1.1223180e+00	1.2676680e+02	1.9428780e-04	5.4012830e-04	1.5444710e-03	1.2932790e-03
1.7743600e+00	2.0650670e+02	9.2325810e-05	5.2771000e-04	9.6078430e-03	2.2883610e-03
6.7954910e-01	1.0472280e+02	1.1771940e-04	9.7453720e-04	8.7260600e-04	1.3158300e-03
9.9088130e-01	1.8095540e+02	1.0109790e-04	5.1659360e-04	9.9110050e-03	2.2570510e-03
5.6055590e-01	1.0063310e+02	4.3178140e-04	4.2643910e-04	1.3966780e-03	1.4204350e-03
6.9838600e-01	1.3533680e+02	3.0090360e-04	1.1474280e-03	1.3551920e-02	2.7281520e-03
4.4040440e-01	7.2611450e+01	7.4471110e-05	1.9952040e-03	2.1403870e-03	1.4796940e-03
8.1233430e-01	1.1472610e+02	7.4315790e-05	1.5172100e-03	9.4881420e-03	2.1361610e-03
7.5491620e-01	9.9442010e+01	1.7974640e-04	1.4969720e-03	4.6528130e-03	1.6124370e-03
8.3941700e-01	1.4348650e+02	1.4678680e-04	1.4065810e-03	3.6175100e-03	1.7684190e-03
6.0567270e-01	1.1891600e+02	5.0364880e-05	1.7905180e-03	1.8463010e-03	1.6288580e-03
4.6810140e-01	1.1593000e+02	6.8779350e-05	1.3489110e-03	4.6857550e-03	1.3755690e-03
4.6340730e-01	1.1745280e+02	2.0466430e-04	1.3538660e-03	5.1202000e-03	1.3418950e-03
7.6031300e-01	3.0622980e+02	2.8344160e-04	1.5407440e-03	1.5647310e-02	3.7195240e-03
6.5313290e-01	3.3027180e+02	2.0533380e-04	1.2841550e-03	1.4305070e-02	3.0936160e-03
2.8451950e-01	1.3936640e+02	8.3265390e-05	1.6152330e-03	2.4909880e-03	1.4146060e-03
3.0902790e-01	1.3115120e+02	3.4015810e-04	1.3521570e-03	2.8743950e-03	1.3275180e-03
4.4562970e-01	1.8647760e+02	1.2893980e-04	7.5488140e-04	6.7814280e-03	1.5283540e-03
1.0507860e+00	3.4312430e+02	2.6402480e-04	6.1244160e-04	5.5943210e-03	1.3679080e-03
7.4594880e-01	2.5535970e+02	1.5638790e-04	1.1175020e-03	5.3958290e-03	1.7457070e-03
3.6038490e-01	4.7235460e+01	4.0881940e-04	2.9455660e-03	6.2361080e-03	2.0002440e-03
1.3371670e+00	1.0443890e+02	2.2893630e-04	7.3676670e-04	2.5843070e-02	6.6200720e-03
1.1176550e+00	8.6773370e+01	1.2750000e-04	4.5381870e-04	2.1436030e-03	1.2328390e-03
1.2893370e+00	1.1975900e+02	8.9427020e-05	7.5473740e-04	1.8943140e-03	1.5158540e-03
1.0120580e+00	1.0523660e+02	1.3922150e-04	5.7695260e-04	5.3808830e-03	1.5782370e-03
1.8337190e+00	2.0885070e+02	1.3256430e-04	2.7595550e-04	8.2953930e-03	1.8373570e-03
1.3206200e+00	1.7184230e+02	2.4907830e-04	8.0589670e-04	6.0121430e-03	1.6571410e-03
8.4051390e-01	1.2292260e+02	1.4430060e-04	1.2446480e-03	5.2040760e-03	1.5887750e-03
5.3099030e-01	1.0543160e+02	4.4685310e-04	1.9201570e-04	2.8314140e-03	1.4676540e-03
8.7369620e-01	1.3443210e+02	5.3454000e-04	1.0974140e-03	1.1234780e-02	2.1204010e-03
4.6878800e-01	7.5096940e+01	1.3515140e-03	2.1428270e-03	3.9370700e-03	1.3852110e-03
6.6105740e-01	8.5911640e+01	1.2527090e-03	1.5981860e-03	1.2485410e-02	2.2700900e-03
6.3407660e-01	7.3303410e+01	4.2361200e-04	1.6438330e-03	4.6064180e-03	1.6676590e-03
6.1181250e-01	7.8627580e+01	1.6544600e-04	1.1816140e-03	3.8189450e-03	1.5330930e-03
6.8190490e-01	1.0324750e+02	9.4417100e-05	1.4434080e-03	3.1925080e-03	1.4942440e-03
5.6190410e-01	9.7895870e+01	1.9565810e-04	1.3539380e-03	1.0121520e-03	1.3176520e-03
4.0839900e-01	8.4946940e+01	1.4072020e-04	1.5776780e-03	6.6918650e-04	1.2064210e-03
3.8742450e-01	1.0091320e+02	1.3413290e-04	5.6800390e-04	4.1210350e-03	1.3762740e-03
7.7181090e-01	1.7989940e+02	2.8142210e-04	1.6906140e-03	7.0818250e-03	1.6317260e-03
5.0420710e-01	1.6639590e+02	2.4453410e-04	2.0839400e-03	5.3623950e-03	1.9093530e-03
3.9358450e-01	1.5263560e+02	4.0907730e-04	1.4654700e-03	4.1928400e-03	1.5405790e-03
4.5149090e-01	1.8965980e+02	2.2055830e-05	1.3041310e-03	7.0416420e-04	1.2918040e-03
5.0883700e-01	1.3287960e+02	2.1226050e-04	1.2943530e-03	3.5443070e-03	1.2571490e-03
6.7065050e-01	2.2031090e+02	1.5274110e-04	1.3585860e-03	6.4366050e-03	1.7125460e-03
7.5858440e-01	2.1183440e+02	3.3962230e-04	1.4930270e-03	3.6921400e-03	1.7226230e-03
8.3708890e-01	8.0240060e+01	1.1809930e-03	2.1269600e-03	8.7620350e-03	1.8926670e-03
1.3569950e+00	1.1468340e+02	2.1141940e-04	7.5634710e-04	7.7287860e-03	1.8792930e-03
1.8763600e+00	1.2236890e+02	2.3231430e-04	3.6408270e-04	5.7239480e-03	1.5172040e-03
1.5948530e+00	1.2212250e+02	4.2466320e-05	9.2375020e-04	6.7891570e-03	1.9161370e-03
8.2313690e-01	7.5699740e+01	9.8465540e-05	7.8238820e-04	7.6560280e-04	1.3682900e-03
2.1356380e+00	2.3784650e+02	1.4999120e-04	5.0597300e-04	2.1708520e-02	4.8545470e-03
1.6494690e+00	1.8725610e+02	2.0113820e-04	8.3767390e-04	1.3370620e-02	2.3876080e-03
7.0592920e-01	1.1424750e+02	6.7152630e-04	6.4479640e-04	4.5485410e-03	1.4817190e-03
7.3106710e-01	1.0129960e+02	1.6679940e-03	1.1448680e-03	3.0641390e-03	1.3005410e-03
6.2619300e-01	9.6415090e+01	2.2103960e-03	2.1735350e-03	6.2654840e-03	1.4361770e-03
6.9727800e-01	7.6483800e+01	4.8515440e-03	7.1079740e-03	2.9744040e-02	2.8213240e-03
6.4950420e-01	4.2964090e+01	8.4022550e-03	6.5237630e-03	2.2412540e-03	1.4642360e-03
7.7075430e-01	5.8756300e+01	2.5188140e-03	4.7061870e-04	1.1621540e-02	1.7803130e-03
6.1000000e-01	6.6644220e+01	3.8629990e-04	1.7705300e-03	5.9041060e-03	1.5290190e-03
8.7258860e-01	1.0872780e+02	2.6699730e-04	1.5840850e-03	7.1660710e-03	1.6470420e-03
5.3375400e-01	1.1307690e+02	4.4602920e-05	1.5657390e-03	1.9284740e-03	1.3289600e-03
5.5875110e-01	1.2024770e+02	2.2277900e-04	1.1787280e-03	6.2098330e-03	1.4880430e-03
8.0816460e-01	2.1709860e+02	1.5908270e-04	8.3060700e-04	1.2538990e-02	2.4738580e-03
6.4163410e-01	1.8256410e+02	2.9152350e-04	4.8465420e-04	4.7708900e-03	1.3630340e-03
4.7044900e-01	1.1837990e+02	1.3859460e-04	1.2620400e-03	1.3724830e-03	1.3968550e-03
7.9072330e-01	2.5872940e+02	2.1314930e-04	1.0192150e-03	8.1836810e-03	2.1225320e-03
4.7251020e-01	1.2968560e+02	2.8991640e-04	1.2564650e-03	3.7824390e-03	1.3500270e-03
4.4043000e-01	9.4724990e+01	2.9809740e-04	1.1465340e-03	4.1799770e-04	1.2103760e-03
7.8789930e-01	1.3479320e+02	2.7883710e-04	1.6717300e-03	4.0356750e-03	1.4769400e-03
7.5151660e-01	1.5608780e+02	7.2012150e-05	1.6103410e-03	2.9612160e-04	1.4418610e-03
7.3584570e-01	5.3255530e+01	6.3317440e-04	1.6004380e-03	6.9177500e-03	1.7426160e-03
1.7016170e+00	9.8569620e+01	4.0634640e-04	6.3788640e-04	1.8828340e-02	3.3795840e-03
2.4610500e+00	1.4148790e+02	4.2404520e-05	5.0432980e-05	2.9104230e-03	1.0585800e-03
1.5811070e+00	9.8048820e+01	7.2939900e-05	7.1564230e-04	3.0718810e-03	1.4020460e-03
1.2063250e+00	9.7922170e+01	7.0245310e-05	8.6393510e-04	3.7623060e-03	1.6435220e-03
1.0788240e+00	1.0091770e+02	1.4212570e-04	8.1249670e-04	3.3410680e-03	1.4052700e-03
1.2818200e+00	1.4968500e+02	7.2664470e-04	7.7558540e-04	5.7628610e-03	1.4246090e-03
1.0691340e+00	9.9234260e+01	3.9092450e-03	3.4574650e-03	9.6457300e-03	1.4778500e-03
9.0960660e-01	1.1489360e+02	4.1836000e-03	6.9320100e-03	6.3509360e-03	1.5004110e-03
